id,race,region,sex,degree,sibs,wrkstat,childs,hompop,earnrs,adults,educ,marital,happy,income,age,sei,maeduc,pasei,agekdbrn,paeduc,hapunhap,trust
1211,2,5,1,0,11,1,6,7,2,3,9,1,2,12,43,31.5,10,-1,18,97,0,0
1212,1,5,1,1,4,1,2,1,1,1,12,3,2,12,66,63.5,5,29.2,22,1,0,0
1216,2,5,1,3,0,2,2,2,2,2,16,1,3,12,69,39.4,8,31.3,24,8,0,0
1219,1,5,1,3,2,5,1,2,1,2,16,1,2,12,67,68.1,12,63.5,33,14,2,1
1221,1,5,1,4,3,1,4,6,3,3,20,1,1,12,46,73.9,4,27.7,28,14,1,1
1222,1,5,1,3,3,1,3,4,1,2,16,1,1,12,32,63.5,16,81,24,16,0,0
1225,1,6,1,3,5,1,0,1,1,1,16,2,2,12,42,52.4,16,50.5,0,16,1,1
1229,3,6,1,3,2,1,3,5,1,2,16,1,2,10,33,29.8,12,48.6,22,16,0,0
1230,3,6,1,3,2,1,2,4,4,2,18,1,2,12,42,92.3,5,63.5,31,5,0,0
1231,3,6,1,1,3,1,3,4,2,1,12,1,2,12,35,58.3,0,28.8,26,4,1,2
1232,1,6,1,1,10,4,6,4,2,4,12,1,1,12,61,49.6,3,26.5,19,0,2,2
1235,3,6,1,3,6,1,3,2,2,2,16,1,3,12,53,78.5,4,63.5,22,3,2,2
1236,3,6,1,0,5,1,2,3,1,1,8,3,3,12,30,63.5,2,-1,18,97,4,2
1239,1,6,1,1,10,1,2,4,1,3,12,1,1,12,40,32.3,6,29.5,20,3,1,1
1240,1,6,1,0,8,5,7,2,0,2,4,1,2,9,84,26.5,0,26.5,25,0,1,2
1243,3,6,1,3,1,1,0,3,3,3,16,5,1,12,28,78.5,7,63.5,0,5,2,2
1245,1,6,1,1,4,1,4,6,2,2,11,1,2,12,30,33.6,6,29.2,20,6,1,2
1249,3,6,1,0,1,5,7,2,0,2,3,1,3,5,86,26.5,97,26.5,28,0,0,0
1257,1,4,1,3,1,5,3,2,0,2,16,1,1,12,74,-1,12,38.2,26,12,1,1
1259,1,4,1,1,3,1,5,2,2,2,12,1,2,12,60,38.1,11,38.9,22,12,2,3
1260,1,4,1,1,1,1,2,4,3,3,13,1,1,12,41,63.5,12,48.5,20,16,0,0
1261,1,4,1,0,6,4,2,3,0,2,8,3,2,9,54,32.3,6,45.8,19,5,2,2
1262,1,4,1,1,6,1,0,1,1,1,12,5,3,12,24,38.1,10,38.1,0,10,3,1
1264,2,4,1,1,4,2,4,1,1,1,12,4,2,9,51,28.6,6,-1,27,97,0,0
1266,1,4,1,1,2,1,2,3,2,2,12,1,1,12,46,35.1,12,52.4,24,12,0,0
1267,1,4,1,1,5,1,0,2,1,2,12,5,1,12,24,31.5,12,38.8,0,12,0,0
1269,1,4,1,1,1,1,0,2,2,2,13,1,1,12,36,74,12,74,0,12,0,0
1271,1,4,1,1,4,1,0,2,2,2,15,1,1,12,30,58.8,20,-1,0,97,0,0
1273,2,4,1,1,5,1,0,2,1,2,12,5,3,10,28,26.7,14,-1,0,17,3,2
1274,1,4,1,1,1,1,1,2,2,2,12,1,1,12,37,31.3,18,49.6,20,12,2,3
1277,1,4,1,1,8,1,2,4,2,2,12,1,2,12,38,31.5,12,80.3,23,8,2,2
1279,2,4,1,4,3,4,0,2,1,2,17,5,3,12,38,76.3,12,-1,0,14,2,2
1280,1,4,1,1,2,1,2,2,1,1,12,1,2,9,45,69.7,97,33.1,18,7,2,2
1281,1,4,1,1,2,1,1,2,2,2,14,1,1,12,54,36.5,8,28.6,35,8,1,1
1282,2,4,1,0,9,4,4,5,1,2,10,1,1,13,44,31.5,11,43.1,23,6,0,0
1283,2,4,1,1,8,5,6,2,0,2,12,1,2,13,82,48.5,7,20.1,20,4,0,0
1284,2,4,1,0,8,8,0,1,0,1,12,5,3,6,51,28.6,98,-1,0,97,2,2
1286,1,7,1,1,1,1,0,1,1,1,13,5,2,12,41,30.1,98,32.3,0,12,0,0
1289,1,7,1,2,5,1,0,1,1,1,14,3,2,11,48,31.3,12,65.8,0,16,2,1
1290,1,7,1,1,7,1,0,1,1,1,12,5,1,12,39,34,12,34,0,12,1,1
1291,1,7,1,1,2,1,2,3,1,1,14,3,3,12,35,38.2,12,38.2,26,12,2,1
1292,1,7,1,3,1,5,4,3,1,3,18,1,2,12,61,80.3,12,44.7,25,12,1,1
1293,1,7,1,0,6,6,0,1,0,1,10,5,2,9,47,30,12,30,0,10,2,1
1295,1,7,1,0,6,5,2,2,0,2,9,1,2,12,89,24.2,0,38.2,17,0,1,2
1298,1,7,1,1,6,5,0,1,0,1,12,3,3,12,58,33.6,12,86.6,0,16,2,2
1299,1,7,1,0,4,1,2,4,3,4,10,1,2,12,56,29.8,12,46.8,24,12,2,2
1303,1,7,1,2,2,5,5,3,3,3,16,1,2,12,62,-1,12,38.2,25,8,0,0
1304,1,7,1,1,4,6,0,4,3,2,12,5,2,12,18,-1,11,63.2,0,13,2,2
1306,1,7,1,2,2,1,0,4,1,2,14,5,2,12,32,50.5,14,63.5,0,16,2,2
1309,1,7,1,0,4,1,0,4,1,3,12,5,2,12,34,31.3,14,-1,0,97,2,2
1311,1,7,1,3,0,1,0,2,2,2,18,1,2,12,39,66.1,18,38.1,0,14,1,2
1312,1,7,1,2,1,1,0,1,1,1,14,5,2,11,29,31.4,12,48.8,0,12,1,2
1315,1,7,1,1,1,5,2,1,1,1,12,3,2,12,60,61.9,12,64.2,25,8,2,1
1322,3,8,1,0,7,1,3,5,2,3,11,1,1,12,34,45.3,0,26.5,28,0,0,0
1323,1,8,1,3,5,5,4,2,0,2,16,1,2,12,83,37.3,12,37.3,27,8,0,0
1324,1,8,1,1,2,1,0,2,2,2,12,1,2,12,38,34.2,12,38.8,0,12,1,2
1325,3,8,1,0,1,1,0,4,3,3,11,5,2,12,19,34.3,13,34.3,0,8,2,1
1327,3,8,1,0,3,7,8,2,0,2,0,1,2,13,83,26.5,0,26.5,98,0,1,3
1328,1,8,1,0,6,1,4,6,2,2,5,1,1,13,55,31.5,0,37.3,37,0,0,0
1331,1,8,1,0,10,1,2,5,1,3,4,5,3,11,26,34.2,98,37.3,25,98,2,2
1337,1,8,1,0,3,5,2,2,0,2,10,1,3,13,81,34.2,98,34.2,25,98,2,2
1338,1,8,1,4,2,1,0,1,1,1,18,5,1,12,30,87.9,20,34.2,0,16,0,0
1339,1,8,1,2,2,1,0,2,2,2,14,5,1,12,27,39.4,20,34.2,0,13,0,0
1341,1,8,1,3,3,1,0,2,1,1,16,5,3,9,24,86,16,37.3,0,16,2,1
1343,1,8,1,1,3,1,1,1,1,1,12,3,2,13,49,-1,12,49.4,32,11,0,0
1345,1,8,1,2,6,1,3,3,3,3,14,1,2,12,57,48.5,16,34.3,31,8,2,2
1346,1,8,1,3,1,1,0,4,4,3,16,5,2,12,23,86.5,14,48.8,0,13,2,1
1348,1,8,1,1,1,1,3,4,2,2,12,1,1,12,38,63.5,12,40.5,21,12,1,2
1349,1,8,1,0,1,6,0,4,1,3,11,5,2,98,19,-1,97,62,0,16,1,1
1350,1,8,1,1,2,1,0,1,1,1,14,5,1,11,27,38.9,12,78,0,16,2,1
1352,3,8,1,0,7,7,6,1,1,1,8,3,2,7,42,-1,12,44.7,16,12,0,0
1355,1,8,1,3,2,1,0,1,1,1,16,5,1,12,51,63.5,98,-1,0,97,0,0
1356,1,8,1,1,6,1,0,2,1,2,14,5,2,12,31,56.5,14,78.7,0,16,1,1
1358,1,8,1,1,1,1,2,4,1,2,12,1,2,12,40,54.7,12,44.7,23,12,0,0
1359,1,8,1,3,6,1,1,1,1,1,17,3,2,12,46,75.2,8,28.4,31,97,1,1
1364,1,8,1,0,2,5,3,2,1,2,7,1,3,12,74,31.3,7,37.8,21,3,3,2
1365,1,8,1,2,7,1,0,2,2,2,15,5,3,10,53,63.5,16,49.3,0,11,2,1
1366,1,8,1,1,2,4,0,4,3,3,12,5,3,98,23,64.1,12,26.7,0,12,2,2
1368,1,8,1,1,7,5,0,1,0,1,12,5,2,10,65,33.6,12,64.1,0,12,2,1
1375,1,8,1,1,3,1,3,1,1,1,10,1,2,12,61,28.6,10,28.6,16,10,2,2
1376,1,8,1,2,1,5,7,1,0,1,14,3,2,9,82,86.5,6,-1,22,8,2,1
1377,1,8,1,4,1,2,3,2,1,2,18,1,1,12,82,53.7,18,50.7,25,18,0,0
1378,1,8,1,1,6,5,2,1,0,1,12,2,3,11,84,26.5,8,37.3,24,8,2,1
1380,2,8,1,2,2,1,1,1,1,1,14,5,1,12,48,73.9,13,-1,18,97,1,1
1382,1,7,1,1,1,1,0,2,2,2,12,5,1,12,33,67,12,31.5,0,16,0,0
1383,3,7,1,1,7,1,2,1,3,1,14,3,1,12,43,63.5,12,-1,28,14,1,3
1389,3,7,1,1,6,8,2,4,1,3,12,5,3,9,24,34.2,13,-1,21,97,4,2
1392,1,7,1,1,2,1,0,1,1,1,13,2,2,12,53,30.1,16,63.5,0,16,2,1
1393,1,7,1,3,1,2,0,1,1,1,16,5,2,11,34,62.5,16,69.7,0,20,2,1
1394,1,7,1,3,1,1,0,1,1,1,16,5,2,12,40,78,12,35.4,0,9,2,1
1395,1,7,1,1,1,6,0,3,3,3,15,5,2,12,22,29.5,18,97.2,0,19,1,1
1398,1,7,1,3,1,1,1,3,2,2,16,1,2,12,44,48.6,13,62.5,42,12,1,1
1400,3,7,1,3,5,5,2,2,0,2,17,1,2,12,68,76.4,97,37.3,29,8,0,0
1401,1,7,1,1,2,1,1,3,2,2,15,1,1,12,38,63.5,12,73.3,25,10,0,0
1404,1,7,1,4,1,2,1,2,1,1,20,3,2,12,47,90.3,18,82.7,30,16,2,2
1408,1,7,1,3,1,1,0,1,1,1,18,5,2,12,30,53.1,14,63.2,0,18,1,2
1409,1,7,1,1,5,1,1,5,3,2,14,1,2,12,40,29.2,16,86.6,38,18,2,1
1410,1,7,1,1,7,3,0,1,1,1,10,5,3,10,48,33.5,12,32.3,0,16,3,2
1412,1,7,1,1,1,5,3,2,2,2,13,1,2,12,75,63.5,98,-1,20,97,1,2
1414,3,8,1,0,7,1,2,1,1,1,6,5,1,5,45,26.5,2,37.3,22,2,2,2
1415,3,8,1,0,5,4,1,8,5,6,4,5,2,98,23,45.4,98,26.5,18,3,0,0
1416,1,8,1,0,4,1,2,4,1,2,8,1,2,9,28,24.8,4,-1,22,97,0,0
1417,1,8,1,0,8,1,5,6,2,2,9,1,3,12,50,26.5,12,34.2,23,9,3,2
1422,3,8,1,1,5,1,1,3,2,2,13,1,1,12,44,44.7,98,-1,30,97,1,3
1425,1,8,1,0,2,7,0,3,1,2,11,5,2,12,33,28.4,12,78.5,0,12,0,0
1426,3,8,1,0,18,1,3,2,1,1,6,4,1,10,40,31.4,97,31.4,23,6,0,0
1427,3,8,1,1,12,1,2,2,2,2,12,1,1,12,70,64.2,6,61.1,22,4,0,0
1430,1,8,1,1,8,1,3,4,1,2,12,1,1,13,46,38.5,14,28.4,27,12,1,1
1439,1,8,1,3,4,1,2,2,1,2,16,4,2,1,46,28.6,10,45.7,38,14,2,2
1440,1,8,1,3,4,1,3,5,2,2,17,1,1,12,40,60.5,12,36.5,30,12,0,0
1441,1,8,1,1,5,4,1,3,0,1,14,5,2,10,52,59.3,12,86.6,35,16,1,1
1442,3,8,1,0,6,1,0,2,1,2,8,5,2,12,31,34.2,8,31.4,0,8,1,2
1444,1,8,1,2,2,5,0,1,0,1,14,5,2,13,72,93.3,12,27.7,0,12,2,2
1446,3,8,1,1,2,1,2,4,2,2,12,1,2,12,49,64.1,0,63.5,35,12,1,1
1447,3,8,1,3,2,1,2,1,1,1,16,5,1,12,42,78.5,16,-1,21,16,1,1
1449,3,8,1,3,3,1,1,3,2,3,16,1,1,12,58,63.5,12,61.9,28,12,1,2
1450,3,8,1,1,0,4,0,3,3,3,12,5,1,7,26,30.5,0,27.7,0,98,1,2
1452,1,8,1,4,1,1,0,2,2,2,20,1,1,12,29,84.2,16,87.9,0,16,0,0
1455,3,8,1,1,3,4,0,2,1,2,13,5,1,12,31,69.2,16,32.8,0,10,0,0
1456,3,8,1,1,1,1,2,7,3,5,15,1,2,12,29,52.4,16,52.5,23,14,1,1
1463,1,1,1,1,6,1,2,2,2,2,12,1,3,12,59,34.2,10,-1,22,9,2,2
1469,1,1,1,2,4,1,0,1,1,1,14,3,2,13,52,66.1,14,38.1,0,12,0,0
1478,1,1,1,3,0,1,5,4,2,2,16,1,1,12,56,78.5,18,64.2,26,12,1,2
1483,1,1,1,1,6,1,2,2,2,2,12,1,3,12,52,28.6,12,44.7,21,12,1,1
1484,1,1,1,1,2,5,3,2,0,2,12,1,2,10,81,37.3,14,48.5,22,12,0,0
1485,1,1,1,3,4,1,1,1,1,1,16,5,2,10,51,64.2,16,-1,30,16,0,0
1490,1,1,1,1,3,1,0,2,2,2,12,5,2,12,28,25.8,12,38.1,0,12,1,3
1492,1,1,1,2,2,1,1,1,1,1,14,3,3,12,61,35.1,12,37.3,21,9,2,1
1493,1,1,1,1,1,2,3,3,5,2,14,1,2,12,57,49.6,12,32.8,29,12,0,0
1494,1,1,1,0,5,8,4,3,3,3,8,3,2,11,60,31.3,97,74,14,97,0,0
1496,1,1,1,1,5,4,0,1,1,1,12,5,3,12,50,43.2,12,-1,0,97,2,2
1498,1,1,1,3,2,1,1,3,2,2,16,1,1,12,28,32.8,12,32.8,25,13,1,2
1500,1,1,1,3,2,1,2,4,4,2,16,1,1,12,61,32.8,12,32.8,44,12,0,0
1501,1,1,1,1,0,5,0,2,1,2,12,1,1,13,69,31.5,12,31.5,0,12,0,0
1502,1,1,1,1,3,8,0,1,0,1,12,4,2,13,49,-1,98,27.7,0,12,2,2
1503,1,1,1,1,3,5,0,2,0,2,12,1,1,12,79,63.5,7,33.9,0,7,0,0
1505,1,1,1,1,1,5,2,2,0,1,12,1,1,13,82,49.6,98,37.8,25,98,1,1
1511,1,1,1,3,1,1,2,2,2,2,16,1,2,12,56,73.6,12,63.5,26,12,2,2
1513,1,3,1,3,1,1,2,4,2,2,19,1,1,12,47,59.3,12,38,33,12,1,1
1514,1,3,1,3,2,5,0,1,0,1,16,5,2,12,60,-1,16,85.1,0,18,1,1
1516,2,3,1,1,7,3,3,2,2,2,13,1,1,12,60,25.3,97,29.2,22,12,1,2
1518,1,3,1,4,1,1,0,2,2,2,18,1,1,12,49,83.7,12,32.3,0,6,1,2
1520,1,3,1,3,2,1,5,2,1,1,17,1,2,12,42,63.5,13,37.6,27,12,1,1
1524,1,3,1,3,1,1,0,2,2,2,17,1,1,12,31,63.5,16,65.8,0,16,1,1
1525,1,3,1,1,1,1,0,1,1,1,13,5,2,11,27,63.5,13,62.2,0,16,0,0
1528,1,3,1,3,3,1,1,2,1,2,16,3,1,12,26,69.2,14,73.9,18,16,1,1
1529,1,3,1,1,1,2,2,3,3,2,12,1,3,12,66,33.9,12,86.6,42,16,2,1
1534,1,3,1,1,8,8,6,1,0,1,14,3,2,7,58,31.9,97,35.4,27,98,0,0
1535,1,3,1,2,1,1,2,4,4,2,14,1,1,12,39,63.5,12,69.7,30,14,2,2
1537,1,3,1,3,4,1,2,2,2,2,17,1,2,12,50,64.8,13,55.1,27,14,2,1
1541,1,7,1,1,0,3,3,2,2,2,14,1,2,2,64,31.5,12,-1,21,98,0,0
1542,1,7,1,1,3,2,2,2,2,2,14,1,1,12,72,35.1,12,65.2,21,12,1,1
1544,1,7,1,1,4,1,0,1,1,1,14,5,2,12,48,63.5,98,-1,0,97,0,0
1546,3,7,1,1,2,7,3,5,2,2,13,5,2,12,24,28.4,10,48.5,17,9,0,0
1553,1,7,1,1,2,1,3,5,1,2,12,1,1,13,23,53.1,10,-1,17,16,1,2
1555,1,7,1,1,4,1,3,5,2,2,12,1,3,12,37,48.9,12,80.3,24,20,3,2
1556,1,7,1,1,3,6,1,2,3,2,15,1,2,12,35,-1,16,53.4,34,18,0,0
1557,1,7,1,4,6,1,6,2,2,2,19,1,2,12,58,64.1,12,63.2,24,12,0,0
1558,1,7,1,3,1,5,2,2,1,2,16,1,2,13,78,73.3,14,97.2,27,12,2,1
1561,1,7,1,2,2,4,0,1,1,1,16,5,3,12,40,35.4,12,37.3,0,12,3,3
1562,1,7,1,4,2,1,0,1,1,1,19,2,2,12,32,73.8,16,63.2,0,16,0,0
1567,1,3,1,4,4,1,6,1,1,1,15,1,1,12,56,37.3,8,26.7,22,8,1,2
1575,1,3,1,1,2,1,1,1,1,1,12,5,3,12,39,28.6,12,63.2,22,12,2,2
1577,1,3,1,3,3,8,1,4,1,2,16,1,2,12,56,59.9,12,92.8,25,20,2,2
1579,1,3,1,0,7,1,2,4,3,4,10,1,2,12,54,36.2,8,37.3,32,8,2,1
1580,1,3,1,0,4,1,2,2,2,2,10,1,2,9,43,32.3,8,37.3,22,8,2,2
1581,1,3,1,0,4,1,0,2,2,2,11,1,2,12,46,37.8,12,44.7,0,12,1,2
1582,1,3,1,3,2,5,2,2,2,2,16,1,2,13,74,65.8,14,64.1,26,12,0,0
1584,1,3,1,3,6,8,5,2,2,2,16,3,3,11,62,63.5,12,-1,22,97,0,0
1585,1,3,1,0,5,8,3,1,1,1,11,3,3,8,39,34.2,12,32.3,20,98,2,2
1586,1,2,1,1,3,1,2,2,1,2,12,1,1,12,53,26.5,12,52.4,25,98,2,2
1587,1,2,1,2,3,5,4,2,0,2,14,1,1,12,72,32,12,27.7,22,8,1,2
1592,1,2,1,1,5,7,6,2,1,1,9,3,3,8,50,28.6,98,-1,19,97,2,1
1593,1,2,1,0,4,4,1,2,3,2,9,5,2,98,21,35.1,98,34.4,16,98,1,2
1597,1,2,1,2,1,5,1,2,2,2,14,1,3,12,40,37.8,97,45.9,23,12,3,2
1598,1,2,1,1,2,1,2,3,2,3,12,1,2,12,49,69.7,10,32.7,19,12,0,0
1601,1,7,1,1,3,1,2,2,2,2,12,1,2,12,56,28.4,7,28.6,23,0,2,2
1602,1,7,1,1,1,5,1,3,1,3,12,1,3,12,60,53.9,12,37.3,37,98,2,1
1606,1,7,1,1,3,2,1,3,0,2,14,5,1,11,24,28.6,12,28.6,20,12,0,0
1608,1,7,1,1,5,5,2,1,0,1,12,3,2,8,62,26.7,8,37.3,24,10,1,2
1609,1,7,1,2,0,5,1,3,0,2,14,3,2,10,60,-1,8,37.3,22,12,2,2
1610,1,7,1,1,5,5,0,1,1,1,12,3,1,7,74,29.5,14,37.3,0,8,0,0
1612,1,7,1,3,3,1,4,3,3,3,16,1,1,12,49,73.3,16,37.3,19,16,1,1
1614,1,7,1,1,2,2,1,2,1,2,12,1,2,12,64,28.6,98,50.2,25,12,2,2
1615,1,7,1,1,3,1,2,2,2,2,12,1,2,12,49,31.5,9,37.3,20,12,0,0
1616,1,7,1,1,3,1,3,4,3,4,12,1,2,12,47,29.2,12,50.7,28,12,0,0
1617,1,7,1,3,2,3,2,2,2,2,18,1,1,12,51,67,12,-1,22,97,2,1
1619,1,7,1,1,2,1,4,3,3,3,12,1,3,12,61,37.3,98,37.8,19,8,3,2
1620,1,7,1,1,6,5,2,2,2,2,10,1,2,12,71,29.6,98,-1,21,97,2,2
1621,1,2,1,1,5,2,1,2,2,2,12,1,2,13,64,38.2,8,26.9,27,8,0,0
1623,1,2,1,1,16,5,0,2,1,2,12,1,1,98,65,38.2,4,36.4,0,8,0,0
1624,1,2,1,1,5,4,3,3,2,2,12,1,2,12,47,24.2,98,27.7,26,12,1,2
1625,1,2,1,1,3,1,2,4,2,2,12,1,1,12,31,32.7,97,28.4,22,6,0,0
1627,1,2,1,1,5,1,2,2,1,1,12,3,2,12,41,45.8,12,34.2,19,12,2,2
1628,1,2,1,2,1,1,0,1,1,1,14,5,2,12,35,62,12,51,0,12,0,0
1630,1,2,1,0,3,1,6,2,1,2,10,1,3,11,72,28.6,8,-1,21,97,0,0
1636,1,2,1,1,3,1,0,4,2,2,13,5,3,12,26,29.6,12,-1,0,12,3,2
1642,1,2,1,2,4,1,1,2,2,2,16,1,2,12,47,31.4,12,38.1,27,6,2,2
1643,1,2,1,0,5,5,4,2,0,2,0,1,1,13,72,31.5,97,26.9,20,97,1,2
1644,1,2,1,0,4,5,2,2,0,2,11,2,3,9,75,48.9,8,36.4,20,98,0,0
1645,1,2,1,0,5,1,2,6,2,2,11,1,2,11,31,24.2,12,32.3,24,98,2,2
1646,1,2,1,0,17,8,3,3,0,2,7,1,3,9,57,29.2,12,36.4,21,4,0,0
1647,1,2,1,1,2,8,1,3,0,2,12,5,3,1,30,37.3,12,-1,17,97,2,2
1648,1,2,1,1,3,1,4,2,2,2,12,1,1,12,52,45.8,12,26.5,24,14,1,2
1649,1,2,1,1,4,5,0,2,1,2,12,5,2,12,70,42.9,7,29.4,0,12,0,0
1650,1,2,1,0,5,5,5,1,0,1,8,2,3,6,89,31.5,8,37.3,24,8,3,2
1652,1,2,1,3,1,1,3,2,4,2,18,1,1,13,49,63.5,12,86,28,20,1,3
1654,1,2,1,1,7,5,4,2,1,2,12,1,3,11,45,26.5,12,37.3,20,8,3,2
1655,1,2,1,1,3,1,3,5,2,2,12,1,2,12,40,53.4,12,28.6,29,12,1,1
1656,1,2,1,1,1,1,8,1,0,1,12,2,1,10,74,37.3,8,37.3,28,4,1,1
1657,1,2,1,1,0,1,3,2,2,2,12,1,1,12,65,37.3,12,37.3,20,12,1,2
1661,1,2,1,0,5,1,1,1,1,1,11,3,2,12,47,32.3,98,32.3,20,12,0,0
1662,1,2,1,3,2,1,1,3,2,1,16,1,2,12,29,45.8,14,44.2,26,12,2,2
1663,1,2,1,1,3,1,2,2,2,2,12,1,1,12,53,32.9,12,26.5,27,12,2,1
1668,2,4,1,1,1,1,1,6,0,3,12,5,3,12,36,49.9,12,83.9,33,13,2,2
1669,1,4,1,1,0,1,0,3,1,3,15,5,2,12,31,43.4,16,-1,0,97,2,1
1670,1,4,1,0,6,5,0,1,0,1,9,3,2,9,56,33.6,97,-1,0,98,2,2
1671,1,4,1,4,3,1,1,3,2,2,20,1,1,12,34,31.4,14,65.8,33,12,1,2
1677,1,4,1,2,1,5,3,2,1,2,16,1,2,12,66,37.7,11,34.2,25,8,2,3
1681,1,4,1,1,2,1,1,3,2,2,12,1,3,12,51,63.2,98,27.2,32,9,3,2
1684,1,4,1,0,6,2,1,4,2,4,11,3,2,12,31,26.5,8,32.3,17,8,1,1
1685,1,4,1,3,4,8,0,1,0,1,16,5,2,12,52,73.3,12,63.5,0,8,0,0
1687,1,4,1,1,2,1,0,3,3,2,12,5,2,9,24,29.4,12,33.1,0,12,1,2
1688,1,4,1,0,7,5,5,1,0,1,8,3,1,9,74,24.2,98,24.2,17,98,0,0
1691,1,4,1,1,1,1,3,5,2,2,12,1,2,12,35,49.6,10,24.2,21,12,2,3
1693,1,4,1,1,4,1,0,1,1,1,13,5,3,9,29,20.1,12,-1,0,97,0,0
1695,2,4,1,1,2,7,2,4,1,2,12,1,2,12,35,31.9,9,32.1,27,98,0,0
1697,1,4,1,1,8,5,3,1,0,1,12,2,3,7,54,31.5,12,-1,21,97,2,2
1700,1,4,1,1,8,5,4,2,1,2,12,1,2,98,66,27.7,98,35.1,24,98,2,2
1701,1,4,1,1,4,5,4,1,0,1,14,3,3,8,69,31.5,3,36.4,22,8,0,0
1705,1,4,1,3,2,1,3,6,5,4,17,1,1,12,50,29.4,9,31.5,29,12,1,1
1707,1,4,1,1,2,1,0,3,3,3,12,5,3,12,19,44.7,13,32.3,0,13,0,0
1710,1,5,1,0,2,5,6,1,0,1,13,2,2,13,71,33.1,7,-1,20,12,0,0
1711,1,5,1,1,5,1,2,5,2,2,12,1,3,11,31,32.3,12,63.5,18,12,3,2
1716,1,5,1,2,5,8,3,1,0,1,14,4,3,13,68,-1,6,32.3,20,4,2,1
1720,1,5,1,0,3,3,3,1,0,1,8,5,2,98,21,-1,12,29.5,15,12,0,0
1722,1,5,1,0,11,5,3,2,0,2,7,1,1,11,80,64.1,98,-1,23,97,1,2
1724,1,5,1,1,7,1,2,2,2,2,12,1,2,12,66,78,12,29.3,21,12,0,0
1727,1,5,1,1,4,4,3,1,1,1,12,3,2,13,76,32.3,8,37.3,26,98,1,2
1729,1,4,1,2,3,1,2,1,1,1,15,3,1,12,44,73.3,16,69.7,24,16,1,1
1731,1,4,1,1,6,1,4,2,1,2,12,1,1,12,59,22.5,12,26.5,20,98,1,2
1733,1,4,1,0,3,5,7,1,0,1,10,2,2,12,82,81,12,38.1,22,12,2,1
1734,1,4,1,2,0,5,2,2,1,2,14,1,2,12,67,83.7,6,-1,22,97,0,0
1735,1,4,1,3,2,1,3,3,2,2,16,1,2,12,47,63.5,12,27.7,24,12,0,0
1737,1,4,1,1,5,1,1,3,2,3,12,1,2,12,56,30.4,12,34.2,34,3,0,0
1738,1,4,1,4,2,1,4,6,2,2,20,1,1,12,41,-1,18,30.4,30,13,1,2
1739,1,4,1,1,1,1,2,3,3,2,12,1,2,12,50,83.7,16,30.1,31,12,2,2
1740,1,4,1,1,3,5,4,2,0,2,11,1,1,3,81,26.5,98,37.6,25,98,0,0
1741,1,4,1,0,2,5,3,1,0,1,9,3,2,1,68,34.2,10,-1,22,97,0,0
1742,1,4,1,4,4,1,5,5,4,2,18,1,1,12,44,81,13,30,23,12,0,0
1744,1,4,1,3,6,1,3,5,2,2,16,1,3,13,36,63.5,14,-1,27,97,0,0
1745,1,6,1,1,9,1,2,2,1,2,12,3,3,12,47,48.6,11,33.5,24,3,0,0
1748,1,6,1,0,4,2,2,4,3,2,11,1,2,12,52,31.5,13,-1,35,97,2,2
1753,2,6,1,1,9,1,2,1,1,1,14,3,2,12,34,31.5,98,-1,21,97,0,0
1754,1,6,1,3,3,1,0,1,1,1,16,3,1,12,28,-1,16,63.5,0,12,0,0
1756,1,6,1,1,2,1,1,3,2,2,13,1,1,12,22,63.5,11,63.5,21,12,1,2
1759,1,6,1,1,7,5,3,2,0,2,12,1,2,12,67,37.2,8,-1,23,97,2,2
1764,2,6,1,1,6,5,2,1,1,1,12,4,2,9,68,32.7,98,29.2,98,98,1,2
1765,2,6,1,0,7,1,4,5,3,4,12,1,2,12,45,-1,98,-1,21,98,2,2
1767,3,6,1,0,4,5,0,5,0,2,11,1,1,12,30,34.3,12,43.1,0,11,0,0
1768,1,4,1,1,4,5,2,1,0,1,12,3,3,10,55,-1,12,37.3,24,98,3,2
1769,1,4,1,1,5,1,2,2,2,2,12,1,2,12,52,27.7,8,32.3,20,3,1,1
1771,1,4,1,0,3,5,1,1,0,1,9,3,1,8,65,31.5,98,37.3,26,98,0,0
1773,1,4,1,1,4,5,5,1,0,1,12,3,2,11,55,26.7,10,37.4,26,5,1,2
1774,1,4,1,2,2,5,4,2,2,2,14,1,1,2,63,63.5,11,37.3,20,4,1,1
1775,1,4,1,1,1,1,2,2,2,2,12,1,2,12,65,63.5,8,37.3,28,8,2,2
1777,1,4,1,1,0,1,4,6,1,2,12,1,2,12,36,50.7,12,56.5,22,16,2,2
1779,2,4,1,1,3,1,0,3,2,3,11,5,2,12,28,28.4,12,28.6,0,98,1,2
1780,2,4,1,1,12,5,3,2,1,2,12,1,2,12,57,28.4,5,37.3,18,0,2,2
1788,1,6,1,3,1,3,0,1,1,1,19,5,2,12,57,78.5,11,50.7,0,3,2,2
1789,2,6,1,1,5,5,5,2,0,2,12,2,2,13,67,31.5,16,37.3,20,7,2,2
1790,2,6,1,0,3,5,0,2,2,2,8,5,3,13,65,31.5,8,73.9,0,0,3,2
1795,1,6,1,1,3,8,1,4,3,4,10,5,2,98,30,25.8,12,69.2,25,16,4,2
1798,1,6,1,0,5,5,0,1,0,1,8,5,2,8,55,26.5,98,-1,0,97,0,0
